Strain	Lineage	BddV1	scaffold_10	start	end	coverage	Average_NCL	Coverage/AverageNCL
JEL423	GPL	Uninfected	scaffold_10	628974	629974	100.091	173.96	0.575367901
JEL423	GPL	Uninfected	scaffold_10	629974	630974	95.019	173.96	0.546211773
JEL423	GPL	Uninfected	scaffold_10	630974	631974	96.378	173.96	0.554023914
JEL423	GPL	Uninfected	scaffold_10	631974	632974	126.134	173.96	0.72507473
JEL423	GPL	Uninfected	scaffold_10	632974	633974	101.519	173.96	0.583576684
JEL423	GPL	Uninfected	scaffold_10	633974	634974	115.86	173.96	0.666015176
JEL423	GPL	Uninfected	scaffold_10	634974	635974	105.97	173.96	0.609163026
JEL423	GPL	Uninfected	scaffold_10	635974	636974	106.065	173.96	0.609709129
JEL423	GPL	Uninfected	scaffold_10	636974	637974	106.207	173.96	0.610525408
JEL423	GPL	Uninfected	scaffold_10	637974	638974	102.454	173.96	0.588951483
JEL423	GPL	Uninfected	scaffold_10	638974	639974	112.779	173.96	0.648304208
JEL423	GPL	Uninfected	scaffold_10	639974	640974	107.926	173.96	0.62040699
JEL423	GPL	Uninfected	scaffold_10	640974	641974	113.189	173.96	0.650661072
JEL423	GPL	Uninfected	scaffold_10	641974	642974	101.392	173.96	0.582846631
JEL423	GPL	Uninfected	scaffold_10	642974	643974	98.289	173.96	0.565009198
JEL423	GPL	Uninfected	scaffold_10	643974	644974	103.604	173.96	0.595562198
JEL423	GPL	Uninfected	scaffold_10	644974	645974	98.242	173.96	0.56473902
JEL423	GPL	Uninfected	scaffold_10	645974	646974	101.823	173.96	0.585324212
JEL423	GPL	Uninfected	scaffold_10	646974	647974	96.664	173.96	0.55566797
JEL423	GPL	Uninfected	scaffold_10	647974	648974	101.424	173.96	0.583030582
JEL423	GPL	Uninfected	scaffold_10	648974	649974	102.652	173.96	0.590089676
JEL423	GPL	Uninfected	scaffold_10	649974	650974	92.285	173.96	0.530495516
JEL423	GPL	Uninfected	scaffold_10	650974	651974	122.439	173.96	0.703834215
JEL423	GPL	Uninfected	scaffold_10	651974	652974	109.366	173.96	0.628684755
JEL423	GPL	Uninfected	scaffold_10	652974	653974	111.051	173.96	0.63837089
JEL423	GPL	Uninfected	scaffold_10	653974	654974	109.029	173.96	0.626747528
JEL423	GPL	Uninfected	scaffold_10	654974	655974	94.519	173.96	0.543337549
JEL423	GPL	Uninfected	scaffold_10	655974	656974	99.991	173.96	0.574793056
JEL423	GPL	Uninfected	scaffold_10	656974	657974	99.983	173.96	0.574747068
JEL423	GPL	Uninfected	scaffold_10	657974	658974	115.238	173.96	0.662439641
JEL423	GPL	Uninfected	scaffold_10	658974	659974	100.284	173.96	0.576477351
JEL423	GPL	Uninfected	scaffold_10	659974	660974	110.414	173.96	0.634709129
JEL423	GPL	Uninfected	scaffold_10	660974	661974	110.929	173.96	0.637669579
JEL423	GPL	Uninfected	scaffold_10	661974	662974	109.816	173.96	0.631271557
JEL423	GPL	Uninfected	scaffold_10	662974	663974	102.584	173.96	0.589698781
JEL423	GPL	Uninfected	scaffold_10	663974	664974	103.34	173.96	0.594044608
JEL423	GPL	Uninfected	scaffold_10	664974	665974	103.99	173.96	0.597781099
JEL423	GPL	Uninfected	scaffold_10	665974	666974	105.744	173.96	0.607863877
JEL423	GPL	Uninfected	scaffold_10	666974	667974	110.459	173.96	0.634967809
JEL423	GPL	Uninfected	scaffold_10	667974	668974	109.95	173.96	0.632041849
JEL423	GPL	Uninfected	scaffold_10	668974	669974	113.434	173.96	0.652069441
JEL423	GPL	Uninfected	scaffold_10	669974	670974	114.1	173.96	0.655897908
JEL423	GPL	Uninfected	scaffold_10	670974	671974	110.499	173.96	0.635197747
JEL423	GPL	Uninfected	scaffold_10	671974	672974	107.996	173.96	0.620809381
JEL423	GPL	Uninfected	scaffold_10	672974	673974	112.114	173.96	0.64448149
JEL423	GPL	Uninfected	scaffold_10	673974	674974	110.114	173.96	0.632984594
JEL423	GPL	Uninfected	scaffold_10	674974	675974	94.204	173.96	0.541526788
JEL423	GPL	Uninfected	scaffold_10	675974	676952	78.726994	173.96	0.452558025
JEL423	GPL	Uninfected	scaffold_10	676960	677265	33.091803	173.96	0.190226506
JEL423	GPL	Uninfected	scaffold_10	677315	678315	112.887	173.96	0.64892504
JEL423	GPL	Uninfected	scaffold_10	678315	679315	119.653	173.96	0.687819039
JEL423	GPL	Uninfected	scaffold_10	679315	680315	163.824	173.96	0.941733732
JEL423	GPL	Uninfected	scaffold_10	680315	681315	181.058	173.96	1.040802483
JEL423	GPL	Uninfected	scaffold_10	681315	682315	89.055	173.96	0.511928029
JEL423	GPL	Uninfected	scaffold_10	682315	683315	117.406	173.96	0.674902276
JEL423	GPL	Uninfected	scaffold_10	683315	684315	105.848	173.96	0.608461715
JEL423	GPL	Uninfected	scaffold_10	684315	685315	98.734	173.96	0.567567257
JEL423	GPL	Uninfected	scaffold_10	685315	686315	114.007	173.96	0.655363302
JEL423	GPL	Uninfected	scaffold_10	686315	687315	95.088	173.96	0.546608416
JEL423	GPL	Uninfected	scaffold_10	687315	688315	105.913	173.96	0.608835364
JEL423	GPL	Uninfected	scaffold_10	688315	689315	112.809	173.96	0.648476661
JEL423	GPL	Uninfected	scaffold_10	689315	690315	107.764	173.96	0.619475742
JEL423	GPL	Uninfected	scaffold_10	690315	691315	109.268	173.96	0.628121407
JEL423	GPL	Uninfected	scaffold_10	691315	692315	115.489	173.96	0.663882502
JEL423	GPL	Uninfected	scaffold_10	692315	693315	109.611	173.96	0.630093125
JEL423	GPL	Uninfected	scaffold_10	693315	694315	119.716	173.96	0.688181191
JEL423	GPL	Uninfected	scaffold_10	694315	695315	108.785	173.96	0.625344907
JEL423	GPL	Uninfected	scaffold_10	695315	696315	114.088	173.96	0.655828926
JEL423	GPL	Uninfected	scaffold_10	696315	697315	120.988	173.96	0.695493217
JEL423	GPL	Uninfected	scaffold_10	697315	698315	114.018	173.96	0.655426535
JEL423	GPL	Uninfected	scaffold_10	698315	699315	110.973	173.96	0.637922511
JEL423	GPL	Uninfected	scaffold_10	699315	700315	106.495	173.96	0.612180961
JEL423	GPL	Uninfected	scaffold_10	700315	701315	105.779	173.96	0.608065072
JEL423	GPL	Uninfected	scaffold_10	701315	702315	92.097	173.96	0.529414808
JEL423	GPL	Uninfected	scaffold_10	702315	703315	102.771	173.96	0.590773741
JEL423	GPL	Uninfected	scaffold_10	703315	704315	88.079	173.96	0.506317544
JEL423	GPL	Uninfected	scaffold_10	704315	705315	98.04	173.96	0.563577834
JEL423	GPL	Uninfected	scaffold_10	705315	706315	97.109	173.96	0.558226029
JEL423	GPL	Uninfected	scaffold_10	706315	707315	102.398	173.96	0.58862957
JEL423	GPL	Uninfected	scaffold_10	707315	708315	95.642	173.96	0.549793056
JEL423	GPL	Uninfected	scaffold_10	708315	709315	95.036	173.96	0.546309496
JEL423	GPL	Uninfected	scaffold_10	709315	710315	113.328	173.96	0.651460106
JEL423	GPL	Uninfected	scaffold_10	710315	711315	105.083	173.96	0.604064153
JEL423	GPL	Uninfected	scaffold_10	711315	712315	99.029	173.96	0.569263049
JEL423	GPL	Uninfected	scaffold_10	712315	713315	108.315	173.96	0.622643136
JEL423	GPL	Uninfected	scaffold_10	713315	714315	99.131	173.96	0.569849391
JEL423	GPL	Uninfected	scaffold_10	714315	715315	105.591	173.96	0.606984364
JEL423	GPL	Uninfected	scaffold_10	715315	716315	106.924	173.96	0.614647045
JEL423	GPL	Uninfected	scaffold_10	716315	717315	109.281	173.96	0.628196137
JEL423	GPL	Uninfected	scaffold_10	717315	718315	114.835	173.96	0.660123017
JEL423	GPL	Uninfected	scaffold_10	718315	719315	109.956	173.96	0.632076339
JEL423	GPL	Uninfected	scaffold_10	719315	720315	124.572	173.96	0.716095654
JEL423	GPL	Uninfected	scaffold_10	720315	721315	77.693	173.96	0.446614164
JEL423	GPL	Uninfected	scaffold_10	721315	722315	84.325	173.96	0.484737871
JEL423	GPL	Uninfected	scaffold_10	722315	723315	66.207	173.96	0.380587491
JEL423	GPL	Uninfected	scaffold_10	723315	723489	35.764368	173.96	0.205589607
JEL423	GPL	Uninfected	scaffold_10	723492	724301	37.337454	173.96	0.21463241
JEL423	GPL	Uninfected	scaffold_10	724396	725396	69.121	173.96	0.397338469
JEL423	GPL	Uninfected	scaffold_10	725396	726396	36.317	173.96	0.208766383
JEL423	GPL	Uninfected	scaffold_10	726396	727133	40.347354	173.96	0.231934663
JEL423	GPL	Uninfected	scaffold_10	727158	728158	39.284	173.96	0.225822028
JEL423	GPL	Uninfected	scaffold_10	728158	729158	56.72	173.96	0.326051966
JEL423	GPL	Uninfected	scaffold_10	729158	730158	54.718	173.96	0.314543573
JEL423	GPL	Uninfected	scaffold_10	730158	731158	96.606	173.96	0.55533456
JEL423	GPL	Uninfected	scaffold_10	731158	732158	101.617	173.96	0.584140032
JEL423	GPL	Uninfected	scaffold_10	732158	733158	107.714	173.96	0.619188319
JEL423	GPL	Uninfected	scaffold_10	733158	734158	87.99	173.96	0.505805932
JEL423	GPL	Uninfected	scaffold_10	734158	735158	111.464	173.96	0.640744999
JEL423	GPL	Uninfected	scaffold_10	735158	736158	103.518	173.96	0.595067832
JEL423	GPL	Uninfected	scaffold_10	736158	737158	115.942	173.96	0.666486549
JEL423	GPL	Uninfected	scaffold_10	737158	738158	106.49	173.96	0.612152219
JEL423	GPL	Uninfected	scaffold_10	738158	739158	118.852	173.96	0.683214532
JEL423	GPL	Uninfected	scaffold_10	739158	740158	100.781	173.96	0.57933433
JEL423	GPL	Uninfected	scaffold_10	740158	741158	112.615	173.96	0.647361462
JEL423	GPL	Uninfected	scaffold_10	741158	742158	83.733	173.96	0.48133479
JEL423	GPL	Uninfected	scaffold_10	742158	743158	68.541	173.96	0.394004369
JEL423	GPL	Uninfected	scaffold_10	743158	744158	130.493	173.96	0.750132214
JEL423	GPL	Uninfected	scaffold_10	744158	745158	142.009	173.96	0.816331341
JEL423	GPL	Uninfected	scaffold_10	745158	746158	136.075	173.96	0.782220051
JEL423	GPL	Uninfected	scaffold_10	746158	747158	120.188	173.96	0.690894458
JEL423	GPL	Uninfected	scaffold_10	747158	748158	69.379	173.96	0.398821568
JEL423	GPL	Uninfected	scaffold_10	748158	749158	66.504	173.96	0.38229478
JEL423	GPL	Uninfected	scaffold_10	749158	750158	50.734	173.96	0.291641757
JEL423	GPL	Uninfected	scaffold_10	750158	751158	58.157	173.96	0.334312486
JEL423	GPL	Uninfected	scaffold_10	751158	752158	40.495	173.96	0.232783398
JEL423	GPL	Uninfected	scaffold_10	752158	753158	73.728	173.96	0.423821568
JEL423	GPL	Uninfected	scaffold_10	753158	754158	69.169	173.96	0.397614394
JEL423	GPL	Uninfected	scaffold_10	754158	755158	54.854	173.96	0.315325362
JEL423	GPL	Uninfected	scaffold_10	755158	756158	101.069	173.96	0.580989883
JEL423	GPL	Uninfected	scaffold_10	756158	757158	90.91	173.96	0.5225914
JEL423	GPL	Uninfected	scaffold_10	757158	758158	59.007	173.96	0.339198666
JEL423	GPL	Uninfected	scaffold_10	758158	759158	64.71	173.96	0.371982065
JEL423	GPL	Uninfected	scaffold_10	759158	760158	75.39	173.96	0.433375489
JEL423	GPL	Uninfected	scaffold_10	760158	761158	86.856	173.96	0.499287192
JEL423	GPL	Uninfected	scaffold_10	761158	762158	70.048	173.96	0.40266728
JEL423	GPL	Uninfected	scaffold_10	762158	762592	21.882488	173.96	0.125790343
JEL423	GPL	Uninfected	scaffold_10	762599	763599	27.93	173.96	0.16055415
JEL423	GPL	Uninfected	scaffold_10	763599	764599	52.504	173.96	0.30181651
JEL423	GPL	Uninfected	scaffold_10	764599	765599	57.284	173.96	0.329294091
JEL423	GPL	Uninfected	scaffold_10	765599	766599	64.588	173.96	0.371280754
JEL423	GPL	Uninfected	scaffold_10	766599	767599	55.872	173.96	0.321177282
JEL423	GPL	Uninfected	scaffold_10	767599	768097	43.644578	173.96	0.250888584
JEL423	GPL	Uninfected	scaffold_10	768107	768311	16.691176	173.96	0.095948356
JEL423	GPL	Uninfected	scaffold_10	768318	768516	9.186869	173.96	0.052810238
JEL423	GPL	Uninfected	scaffold_10	768531	768644	4.39823	173.96	0.025282996
JEL423	GPL	Uninfected	scaffold_10	768658	769658	95.466	173.96	0.548781329
JEL423	GPL	Uninfected	scaffold_10	769658	770658	105.273	173.96	0.605156358
JEL423	GPL	Uninfected	scaffold_10	770658	771658	113.934	173.96	0.654943665
JEL423	GPL	Uninfected	scaffold_10	771658	772658	116.921	173.96	0.672114279
JEL423	GPL	Uninfected	scaffold_10	772658	773658	115.398	173.96	0.663359393
JEL423	GPL	Uninfected	scaffold_10	773658	774658	98.836	173.96	0.568153599
JEL423	GPL	Uninfected	scaffold_10	774658	775658	119.919	173.96	0.689348126
JEL423	GPL	Uninfected	scaffold_10	775658	776658	120.636	173.96	0.693469763
JEL423	GPL	Uninfected	scaffold_10	776658	777658	108.899	173.96	0.62600023
JEL423	GPL	Uninfected	scaffold_10	777658	778658	125.285	173.96	0.720194298
JEL423	GPL	Uninfected	scaffold_10	778658	779658	106.999	173.96	0.615078179
JEL423	GPL	Uninfected	scaffold_10	779658	780658	111.578	173.96	0.641400322
JEL423	GPL	Uninfected	scaffold_10	780658	781658	116.225	173.96	0.668113359
JEL423	GPL	Uninfected	scaffold_10	781658	782658	118.191	173.96	0.679414808
JEL423	GPL	Uninfected	scaffold_10	782658	783658	110.209	173.96	0.633530697
JEL423	GPL	Uninfected	scaffold_10	783658	784658	112.418	173.96	0.646229018
JEL423	GPL	Uninfected	scaffold_10	784658	785658	103.534	173.96	0.595159807
JEL423	GPL	Uninfected	scaffold_10	785658	786658	109.674	173.96	0.630455277
JEL423	GPL	Uninfected	scaffold_10	786658	787658	110.889	173.96	0.637439641
JEL423	GPL	Uninfected	scaffold_10	787658	788658	108.281	173.96	0.622447689
JEL423	GPL	Uninfected	scaffold_10	788658	789658	109.047	173.96	0.626851
JEL423	GPL	Uninfected	scaffold_10	789658	790658	115.567	173.96	0.664330881
JEL423	GPL	Uninfected	scaffold_10	790658	791658	128.355	173.96	0.737842033
JEL423	GPL	Uninfected	scaffold_10	791658	792658	94.378	173.96	0.542527018
JEL423	GPL	Uninfected	scaffold_10	792658	793658	116.792	173.96	0.671372729
JEL423	GPL	Uninfected	scaffold_10	793658	794658	116.157	173.96	0.667722465
JEL423	GPL	Uninfected	scaffold_10	794658	795658	107.663	173.96	0.618895148
JEL423	GPL	Uninfected	scaffold_10	795658	796658	123.133	173.96	0.707823638
JEL423	GPL	Uninfected	scaffold_10	796658	797658	118.241	173.96	0.67970223
JEL423	GPL	Uninfected	scaffold_10	797658	798658	110.262	173.96	0.633835364
JEL423	GPL	Uninfected	scaffold_10	798658	799658	102.87	173.96	0.591342837
JEL423	GPL	Uninfected	scaffold_10	799658	800658	109.422	173.96	0.629006668
JEL423	GPL	Uninfected	scaffold_10	800658	801658	116.347	173.96	0.66881467
JEL423	GPL	Uninfected	scaffold_10	801658	802658	108.432	173.96	0.623315705
JEL423	GPL	Uninfected	scaffold_10	802658	803658	119.699	173.96	0.688083467
JEL423	GPL	Uninfected	scaffold_10	803658	804658	99.316	173.96	0.570912854
JEL423	GPL	Uninfected	scaffold_10	804658	805658	108.137	173.96	0.621619913
JEL423	GPL	Uninfected	scaffold_10	805658	806658	141.487	173.96	0.813330651
JEL423	GPL	Uninfected	scaffold_10	806658	807658	125.298	173.96	0.720269027
JEL423	GPL	Uninfected	scaffold_10	807658	808658	213.523	173.96	1.227425845
JEL423	GPL	Uninfected	scaffold_10	808658	809658	166.104	173.96	0.954840193
JEL423	GPL	Uninfected	scaffold_10	809658	810658	166.589	173.96	0.95762819
JEL423	GPL	Uninfected	scaffold_10	810658	811658	105.69	173.96	0.607553461
JEL423	GPL	Uninfected	scaffold_10	811658	812658	122.057	173.96	0.701638308
JEL423	GPL	Uninfected	scaffold_10	812658	813195	98.374302	173.96	0.565499552
JEL423	GPL	Uninfected	scaffold_10	813205	813313	3.601852	173.96	0.020705059
JEL423	GPL	Uninfected	scaffold_10	813314	814314	115.696	173.96	0.66507243
JEL423	GPL	Uninfected	scaffold_10	814314	815314	189.889	173.96	1.091567027
JEL423	GPL	Uninfected	scaffold_10	815314	816314	141.136	173.96	0.811312946
JEL423	GPL	Uninfected	scaffold_10	816314	817314	182.356	173.96	1.048263969
JEL423	GPL	Uninfected	scaffold_10	817314	818314	197.721	173.96	1.136588871
JEL423	GPL	Uninfected	scaffold_10	818314	819314	230.223	173.96	1.323424925
JEL423	GPL	Uninfected	scaffold_10	819314	820314	245.883	173.96	1.41344562
JEL423	GPL	Uninfected	scaffold_10	820314	821314	226.556	173.96	1.302345367
JEL423	GPL	Uninfected	scaffold_10	821314	822314	288.279	173.96	1.657156818
JEL423	GPL	Uninfected	scaffold_10	822314	823314	148.747	173.96	0.855064383
JEL423	GPL	Uninfected	scaffold_10	823314	824314	186.135	173.96	1.069987353
JEL423	GPL	Uninfected	scaffold_10	824314	824613	160.280936	173.96	0.921366613
JEL423	GPL	Uninfected	scaffold_10	824618	825618	122.626	173.96	0.704909175
JEL423	GPL	Uninfected	scaffold_10	825618	826618	108.758	173.96	0.625189699
JEL423	GPL	Uninfected	scaffold_10	826618	827618	104.495	173.96	0.600684065
JEL423	GPL	Uninfected	scaffold_10	827618	828618	112.155	173.96	0.644717176
JEL423	GPL	Uninfected	scaffold_10	828618	829618	110.796	173.96	0.636905036
JEL423	GPL	Uninfected	scaffold_10	829618	830618	113.97	173.96	0.655150609
JEL423	GPL	Uninfected	scaffold_10	830618	831618	117.303	173.96	0.674310186
JEL423	GPL	Uninfected	scaffold_10	831618	832618	113.693	173.96	0.653558289
JEL423	GPL	Uninfected	scaffold_10	832618	833618	114.228	173.96	0.656633709
JEL423	GPL	Uninfected	scaffold_10	833618	834618	98.011	173.96	0.563411129
JEL423	GPL	Uninfected	scaffold_10	834618	835618	115.701	173.96	0.665101173
JEL423	GPL	Uninfected	scaffold_10	835618	836618	104.243	173.96	0.599235456
JEL423	GPL	Uninfected	scaffold_10	836618	837618	109.876	173.96	0.631616464
JEL423	GPL	Uninfected	scaffold_10	837618	838618	102.763	173.96	0.590727754
JEL423	GPL	Uninfected	scaffold_10	838618	839618	106.202	173.96	0.610496666
JEL423	GPL	Uninfected	scaffold_10	839618	840618	115.886	173.96	0.666164636
JEL423	GPL	Uninfected	scaffold_10	840618	841618	107.508	173.96	0.618004139
JEL423	GPL	Uninfected	scaffold_10	841618	842618	104.136	173.96	0.598620372
JEL423	GPL	Uninfected	scaffold_10	842618	843618	106.517	173.96	0.612307427
JEL423	GPL	Uninfected	scaffold_10	843618	844618	108.813	173.96	0.625505863
JEL423	GPL	Uninfected	scaffold_10	844618	845618	108.787	173.96	0.625356404
JEL423	GPL	Uninfected	scaffold_10	845618	846618	121.837	173.96	0.700373649
JEL423	GPL	Uninfected	scaffold_10	846618	847618	109.772	173.96	0.631018625
JEL423	GPL	Uninfected	scaffold_10	847618	848294	103.286982	173.96	0.593739837
JEL423	GPL	Uninfected	scaffold_10	848302	849302	105.862	173.96	0.608542194
JEL423	GPL	Uninfected	scaffold_10	849302	850302	74.769	173.96	0.429805702
JEL423	GPL	Uninfected	scaffold_10	850302	851302	96.584	173.96	0.555208094
JEL423	GPL	Uninfected	scaffold_10	851302	852302	140.69	173.96	0.808749138
JEL423	GPL	Uninfected	scaffold_10	852302	853302	114.599	173.96	0.658766383
JEL423	GPL	Uninfected	scaffold_10	853302	854302	135.802	173.96	0.780650724
JEL423	GPL	Uninfected	scaffold_10	854302	855302	85.786	173.96	0.493136353
JEL423	GPL	Uninfected	scaffold_10	855302	856302	151.04	173.96	0.868245574
JEL423	GPL	Uninfected	scaffold_10	856302	857302	94.621	173.96	0.543923891
JEL423	GPL	Uninfected	scaffold_10	857302	858302	204.142	173.96	1.173499655
JEL423	GPL	Uninfected	scaffold_10	858302	859302	104.443	173.96	0.600385146
JEL423	GPL	Uninfected	scaffold_10	859302	860302	123.003	173.96	0.707076339
JEL423	GPL	Uninfected	scaffold_10	860302	861302	116.965	173.96	0.672367211
JEL423	GPL	Uninfected	scaffold_10	861302	862302	123.238	173.96	0.708427225
JEL423	GPL	Uninfected	scaffold_10	862302	863302	98.456	173.96	0.565969188
JEL423	GPL	Uninfected	scaffold_10	863302	864302	112.672	173.96	0.647689124
JEL423	GPL	Uninfected	scaffold_10	864302	865302	100.12	173.96	0.575534606
JEL423	GPL	Uninfected	scaffold_10	865302	866302	107.778	173.96	0.61955622
JEL423	GPL	Uninfected	scaffold_10	866302	867302	107.611	173.96	0.618596229
JEL423	GPL	Uninfected	scaffold_10	867302	868302	113.138	173.96	0.650367901
JEL423	GPL	Uninfected	scaffold_10	868302	869302	121.338	173.96	0.697505174
JEL423	GPL	Uninfected	scaffold_10	869302	870302	142.041	173.96	0.816515291
JEL423	GPL	Uninfected	scaffold_10	870302	871302	177.823	173.96	1.022206254
JEL423	GPL	Uninfected	scaffold_10	871302	872302	177.213	173.96	1.018699701
JEL423	GPL	Uninfected	scaffold_10	872302	873302	163.935	173.96	0.94237181
JEL423	GPL	Uninfected	scaffold_10	873302	874302	111.536	173.96	0.641158887
JEL423	GPL	Uninfected	scaffold_10	874302	875302	119.565	173.96	0.687313175
JEL423	GPL	Uninfected	scaffold_10	875302	876302	95.93	173.96	0.551448609
JEL423	GPL	Uninfected	scaffold_10	876302	877302	101.277	173.96	0.58218556
JEL423	GPL	Uninfected	scaffold_10	877302	878302	86.287	173.96	0.496016326
JEL423	GPL	Uninfected	scaffold_10	878302	879302	129.511	173.96	0.744487238
JEL423	GPL	Uninfected	scaffold_10	879302	880302	67.796	173.96	0.389721775
JEL423	GPL	Uninfected	scaffold_10	880302	881302	161.754	173.96	0.929834445
JEL423	GPL	Uninfected	scaffold_10	881302	882302	76.685	173.96	0.440819729
JEL423	GPL	Uninfected	scaffold_10	882302	883302	101.77	173.96	0.585019545
JEL423	GPL	Uninfected	scaffold_10	883302	884302	105.066	173.96	0.603966429
JEL423	GPL	Uninfected	scaffold_10	884302	885302	99.78	173.96	0.573580133
JEL423	GPL	Uninfected	scaffold_10	885302	886302	118.389	173.96	0.680553001
