Scaffold	Start	Coverage	Blanked	Score
scaffold_10	25251	5	4052	0.301029996
scaffold_10	25252	5	4053	0.301029996
scaffold_10	25253	5	4054	0.301029996
scaffold_10	25254	5	4055	0.301029996
scaffold_10	25255	5	4056	0.301029996
scaffold_10	25256	5	4057	0.301029996
scaffold_10	25257	5	4058	0.301029996
scaffold_10	25258	5	4059	0.301029996
scaffold_10	25259	5	4060	0.301029996
scaffold_10	25260	5	4061	0.301029996
scaffold_10	25261	5	4062	0.301029996
scaffold_10	25262	5	4063	0.301029996
scaffold_10	25263	5	4064	0.301029996
scaffold_10	25264	5	4065	0.301029996
scaffold_10	25265	5	4066	0.301029996
scaffold_10	25266	5	4067	0.301029996
scaffold_10	25267	5	4068	0.301029996
scaffold_10	25268	5	4069	0.301029996
scaffold_10	25269	5	4070	0.301029996
scaffold_10	25270	5	4071	0.301029996
scaffold_10	25271	5	4072	0.301029996
scaffold_10	25272	5	4073	0.301029996
scaffold_10	25273	5	4074	0.301029996
scaffold_10	25274	5	4075	0.301029996
scaffold_10	25275	5	4076	0.301029996
scaffold_10	25276	5	4077	0.301029996
scaffold_10	25277	5	4078	0.301029996
scaffold_10	25278	5	4079	0.301029996
scaffold_10	25279	5	4080	0.301029996
scaffold_10	25280	5	4081	0.301029996
scaffold_10	25281	5	4082	0.301029996
scaffold_10	25282	5	4083	0.301029996
scaffold_10	25283	5	4084	0.301029996
scaffold_10	25284	5	4085	0.301029996
scaffold_10	25285	5	4086	0.301029996
scaffold_10	25286	5	4087	0.301029996
scaffold_10	25287	5	4088	0.301029996
scaffold_10	25288	5	4089	0.301029996
scaffold_10	25289	5	4090	0.301029996
scaffold_10	25290	6	4091	0.301029996
scaffold_10	25291	6	4092	0.301029996
scaffold_10	25292	6	4093	0.301029996
scaffold_10	25293	6	4094	0.301029996
scaffold_10	25294	6	4095	0.301029996
scaffold_10	25295	6	4096	0.301029996
scaffold_10	25296	6	4097	0.301029996
scaffold_10	25297	6	4098	0.301029996
scaffold_10	25298	6	4099	0.301029996
scaffold_10	25299	6	4100	0.301029996
scaffold_10	25300	6	4101	0.301029996
scaffold_10	25301	6	4102	0.301029996
scaffold_10	25302	6	4103	0.301029996
scaffold_10	25303	6	4104	0.301029996
scaffold_10	25304	6	4105	0.301029996
scaffold_10	25305	6	4106	0.301029996
scaffold_10	25306	6	4107	0.301029996
scaffold_10	25307	6	4108	0.301029996
scaffold_10	25308	6	4109	0.301029996
scaffold_10	25309	6	4110	0.301029996
scaffold_10	25310	6	4111	0.301029996
scaffold_10	25311	6	4112	0.301029996
scaffold_10	25312	6	4113	0.301029996
scaffold_10	25313	6	4114	0.301029996
scaffold_10	25314	6	4115	0.301029996
scaffold_10	25315	6	4116	0.301029996
scaffold_10	25316	6	4117	0.301029996
scaffold_10	25317	6	4118	0.301029996
scaffold_10	25318	6	4119	0.301029996
scaffold_10	25319	6	4120	0.301029996
scaffold_10	25320	6	4121	0.301029996
scaffold_10	25321	6	4122	0.301029996
scaffold_10	25322	6	4123	0.301029996
scaffold_10	25323	6	4124	0.301029996
scaffold_10	25324	6	4125	0.301029996
scaffold_10	25325	6	4126	0.301029996
scaffold_10	25326	6	4127	0.301029996
scaffold_10	25327	6	4128	0.301029996
scaffold_10	25328	6	4129	0.301029996
scaffold_10	25329	6	4130	0.301029996
scaffold_10	25330	6	4131	0.301029996
scaffold_10	25331	6	4132	0.301029996
scaffold_10	25332	6	4133	0.301029996
scaffold_10	25333	6	4134	0.301029996
scaffold_10	25334	6	4135	0.301029996
scaffold_10	25335	6	4136	0.301029996
scaffold_10	25336	6	4137	0.301029996
scaffold_10	25337	6	4138	0.301029996
scaffold_10	25338	6	4139	0.301029996
scaffold_10	25339	6	4140	0.301029996
scaffold_10	25340	6	4141	0.301029996
scaffold_10	25341	6	4142	0.301029996
scaffold_10	25342	6	4143	0.301029996
scaffold_10	25343	6	4144	0.301029996
scaffold_10	25344	6	4145	0.301029996
scaffold_10	25345	6	4146	0.301029996
scaffold_10	25346	6	4147	0.301029996
scaffold_10	25347	6	4148	0.301029996
scaffold_10	25348	8	4149	0.301029996
scaffold_10	25349	8	4150	0.301029996
scaffold_10	25350	8	4151	0.301029996
scaffold_10	25351	8	4152	0.301029996
scaffold_10	25352	8	4153	0.301029996
scaffold_10	25353	8	4154	0.301029996
scaffold_10	25354	8	4155	0.301029996
scaffold_10	25355	8	4156	0.301029996
scaffold_10	25356	8	4157	0.301029996
scaffold_10	25357	8	4158	0.301029996
scaffold_10	25358	8	4159	0.301029996
scaffold_10	25359	8	4160	0.301029996
scaffold_10	25360	8	4161	0.301029996
scaffold_10	25361	8	4162	0.301029996
scaffold_10	25362	8	4163	0.301029996
scaffold_10	25363	8	4164	0.301029996
scaffold_10	25364	8	4165	0.301029996
scaffold_10	25365	8	4166	0.301029996
scaffold_10	25366	8	4167	0.301029996
scaffold_10	25367	8	4168	0.301029996
scaffold_10	25368	7	4169	0.301029996
scaffold_10	25369	8	4170	0.301029996
scaffold_10	25370	9	4171	0.301029996
scaffold_10	25371	9	4172	0.301029996
scaffold_10	25372	9	4173	0.301029996
scaffold_10	25373	9	4174	0.301029996
scaffold_10	25374	9	4175	0.301029996
scaffold_10	25375	9	4176	0.301029996
scaffold_10	25376	9	4177	0.301029996
scaffold_10	25377	9	4178	0.301029996
scaffold_10	25378	9	4179	0.301029996
scaffold_10	25379	9	4180	0.301029996
scaffold_10	25380	9	4181	0.301029996
scaffold_10	25381	9	4182	0.301029996
scaffold_10	25382	9	4183	0.301029996
scaffold_10	25383	9	4184	0.301029996
scaffold_10	25384	9	4185	0.301029996
scaffold_10	25385	9	4186	0.301029996
scaffold_10	25386	9	4187	0.301029996
scaffold_10	25387	9	4188	0.301029996
scaffold_10	25388	9	4189	0.301029996
scaffold_10	25389	9	4190	0.301029996
scaffold_10	25390	9	4191	0.301029996
scaffold_10	25391	9	4192	0.301029996
scaffold_10	25392	9	4193	0.301029996
scaffold_10	25393	9	4194	0.301029996
scaffold_10	25394	9	4195	0.301029996
scaffold_10	25395	9	4196	0.301029996
scaffold_10	25396	9	4197	0.301029996
scaffold_10	25397	9	4198	0.301029996
scaffold_10	25398	9	4199	0.301029996
scaffold_10	25399	9	4200	0.301029996
scaffold_10	25400	9	4201	0.301029996
scaffold_10	25401	9	4202	0.301029996
scaffold_10	25402	9	4203	0.301029996
scaffold_10	25403	9	4204	0.301029996
scaffold_10	25404	9	4205	0.301029996
scaffold_10	25405	9	4206	0.301029996
scaffold_10	25406	9	4207	0.301029996
scaffold_10	25407	9	4208	0.301029996
scaffold_10	25408	9	4209	0.301029996
scaffold_10	25409	9	4210	0.301029996
scaffold_10	25410	9	4211	0.301029996
scaffold_10	25411	9	4212	0.301029996
scaffold_10	25412	9	4213	0.301029996
scaffold_10	25413	9	4214	0.301029996
scaffold_10	25414	9	4215	0.301029996
scaffold_10	25415	9	4216	0.301029996
scaffold_10	25416	9	4217	0.301029996
scaffold_10	25417	9	4218	0.301029996
scaffold_10	25418	9	4219	0.301029996
scaffold_10	25419	9	4220	0.301029996
scaffold_10	25420	9	4221	0.301029996
scaffold_10	25421	9	4222	0.301029996
scaffold_10	25422	9	4223	0.301029996
scaffold_10	25423	9	4224	0.301029996
scaffold_10	25424	9	4225	0.301029996
scaffold_10	25425	9	4226	0.301029996
scaffold_10	25426	9	4227	0.301029996
scaffold_10	25427	9	4228	0.301029996
scaffold_10	25428	9	4229	0.301029996
scaffold_10	25429	9	4230	0.301029996
scaffold_10	25430	9	4231	0.301029996
scaffold_10	25431	9	4232	0.301029996
scaffold_10	25432	9	4233	0.301029996
scaffold_10	25433	9	4234	0.301029996
scaffold_10	25434	9	4235	0.301029996
scaffold_10	25435	9	4236	0.301029996
scaffold_10	25436	9	4237	0.301029996
scaffold_10	25437	9	4238	0.301029996
scaffold_10	25438	9	4239	0.301029996
scaffold_10	25439	9	4240	0.301029996
scaffold_10	25440	8	4241	0.301029996
scaffold_10	25441	8	4242	0.301029996
scaffold_10	25442	8	4243	0.301029996
scaffold_10	25443	8	4244	0.301029996
scaffold_10	25444	8	4245	0.301029996
scaffold_10	25445	8	4246	0.301029996
scaffold_10	25446	8	4247	0.301029996
scaffold_10	25447	8	4248	0.301029996
scaffold_10	25448	8	4249	0.301029996
scaffold_10	25449	8	4250	0.301029996
scaffold_10	25450	8	4251	0.301029996
scaffold_10	25451	8	4252	0.301029996
scaffold_10	25452	8	4253	0.301029996
scaffold_10	25453	8	4254	0.301029996
scaffold_10	25454	8	4255	0.301029996
scaffold_10	25455	8	4256	0.301029996
scaffold_10	25456	8	4257	0.301029996
scaffold_10	25457	8	4258	0.301029996
scaffold_10	25458	8	4259	0.301029996
scaffold_10	25459	8	4260	0.301029996
scaffold_10	25460	8	4261	0.301029996
scaffold_10	25461	8	4262	0.301029996
scaffold_10	25462	8	4263	0.301029996
scaffold_10	25463	8	4264	0.301029996
scaffold_10	25464	8	4265	0.301029996
scaffold_10	25465	8	4266	0.301029996
scaffold_10	25466	8	4267	0.301029996
scaffold_10	25467	8	4268	0.301029996
scaffold_10	25468	8	4269	0.301029996
scaffold_10	25469	8	4270	0.301029996
scaffold_10	25470	8	4271	0.301029996
scaffold_10	25471	8	4272	0.301029996
scaffold_10	25472	8	4273	0.301029996
scaffold_10	25473	8	4274	0.301029996
scaffold_10	25474	8	4275	0.301029996
scaffold_10	25475	8	4276	0.301029996
scaffold_10	25476	8	4277	0.301029996
scaffold_10	25477	8	4278	0.301029996
scaffold_10	25478	8	4279	0.301029996
scaffold_10	25479	8	4280	0.301029996
scaffold_10	25480	8	4281	0.301029996
scaffold_10	25481	8	4282	0.301029996
scaffold_10	25482	9	4283	0.301029996
scaffold_10	25483	9	4284	0.301029996
scaffold_10	25484	9	4285	0.301029996
scaffold_10	25485	9	4286	0.301029996
scaffold_10	25486	9	4287	0.301029996
scaffold_10	25487	9	4288	0.301029996
scaffold_10	25488	9	4289	0.301029996
scaffold_10	25489	9	4290	0.301029996
scaffold_10	25490	9	4291	0.301029996
scaffold_10	25491	9	4292	0.301029996
scaffold_10	25492	9	4293	0.301029996
scaffold_10	25493	9	4294	0.301029996
scaffold_10	25494	9	4295	0.301029996
scaffold_10	25495	9	4296	0.301029996
scaffold_10	25496	9	4297	0.301029996
scaffold_10	25497	9	4298	0.301029996
scaffold_10	25498	9	4299	0.301029996
scaffold_10	25499	9	4300	0.301029996
scaffold_10	25500	9	4301	0.301029996
scaffold_10	25501	9	4302	0.301029996
scaffold_10	25502	9	4303	0.301029996
scaffold_10	25503	9	4304	0.301029996
scaffold_10	25504	9	4305	0.301029996
scaffold_10	25505	9	4306	0.301029996
scaffold_10	25506	9	4307	0.301029996
scaffold_10	25507	9	4308	0.301029996
scaffold_10	25508	9	4309	0.301029996
scaffold_10	25509	9	4310	0.301029996
scaffold_10	25510	9	4311	0.301029996
scaffold_10	25511	9	4312	0.301029996
scaffold_10	25512	9	4313	0.301029996
scaffold_10	25513	9	4314	0.301029996
scaffold_10	25514	9	4315	0.301029996
scaffold_10	25515	9	4316	0.301029996
scaffold_10	25516	8	4317	0.301029996
scaffold_10	25517	9	4318	0.301029996
scaffold_10	25518	9	4319	0.301029996
scaffold_10	25519	9	4320	0.301029996
scaffold_10	25520	9	4321	0.301029996
scaffold_10	25521	9	4322	0.301029996
scaffold_10	25522	9	4323	0.301029996
scaffold_10	25523	9	4324	0.301029996
scaffold_10	25524	9	4325	0.301029996
scaffold_10	25525	9	4326	0.301029996
scaffold_10	25526	9	4327	0.301029996
scaffold_10	25527	9	4328	0.301029996
scaffold_10	25528	9	4329	0.301029996
scaffold_10	25529	9	4330	0.301029996
scaffold_10	25530	9	4331	0.301029996
scaffold_10	25531	9	4332	0.301029996
scaffold_10	25532	9	4333	0.301029996
scaffold_10	25533	9	4334	0.301029996
scaffold_10	25534	9	4335	0.301029996
scaffold_10	25535	9	4336	0.301029996
scaffold_10	25536	9	4337	0.301029996
scaffold_10	25537	9	4338	0.301029996
scaffold_10	25538	9	4339	0.301029996
scaffold_10	25539	9	4340	0.301029996
scaffold_10	25540	9	4341	0.301029996
scaffold_10	25541	9	4342	0.301029996
scaffold_10	25542	9	4343	0.301029996
scaffold_10	25543	9	4344	0.301029996
scaffold_10	25544	9	4345	0.301029996
scaffold_10	25545	9	4346	0.301029996
scaffold_10	25546	9	4347	0.301029996
scaffold_10	25547	9	4348	0.301029996
scaffold_10	25548	9	4349	0.301029996
scaffold_10	25549	8	4350	0.301029996
scaffold_10	25550	9	4351	0.301029996
scaffold_10	25551	9	4352	0.301029996
scaffold_10	25552	9	4353	0.301029996
scaffold_10	25553	9	4354	0.301029996
scaffold_10	25554	9	4355	0.301029996
scaffold_10	25555	7	4356	0.301029996
scaffold_10	25556	7	4357	0.301029996
scaffold_10	25557	7	4358	0.301029996
scaffold_10	25558	7	4359	0.301029996
scaffold_10	25559	7	4360	0.301029996
scaffold_10	25560	7	4361	0.301029996
scaffold_10	25561	7	4362	0.301029996
scaffold_10	25562	7	4363	0.301029996
scaffold_10	25563	7	4364	0.301029996
scaffold_10	25564	7	4365	0.301029996
scaffold_10	25565	7	4366	0.301029996
scaffold_10	25566	7	4367	0.301029996
scaffold_10	25567	7	4368	0.301029996
scaffold_10	25568	6	4369	0.301029996
scaffold_10	25569	6	4370	0.301029996
scaffold_10	25570	6	4371	0.301029996
scaffold_10	25571	6	4372	0.301029996
scaffold_10	25572	6	4373	0.301029996
scaffold_10	25573	6	4374	0.301029996
scaffold_10	25574	6	4375	0.301029996
scaffold_10	25575	6	4376	0.301029996
scaffold_10	25576	6	4377	0.301029996
scaffold_10	25577	6	4378	0.301029996
scaffold_10	25578	6	4379	0.301029996
scaffold_10	25579	6	4380	0.301029996
scaffold_10	25580	6	4381	0.301029996
scaffold_10	25581	6	4382	0.301029996
scaffold_10	25582	6	4383	0.301029996
scaffold_10	25583	6	4384	0.301029996
scaffold_10	25584	6	4385	0.301029996
scaffold_10	25585	6	4386	0.301029996
scaffold_10	25586	6	4387	0.301029996
scaffold_10	25587	6	4388	0.301029996
